STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;AM;AMG;PRIO;SPEZIAL;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;1;12:11:48.993;12:11:48.993;9:38.825;578,825;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:27.597;N;206;;1:18.731;N;182;;2:19.022;N;175;;3:38.885;N;199;;54.590;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:11.885;60;N;0;;41637       ;;1;0;0;0;0;0;0;0;1;1;9:11.885
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;2;12:21:03.564;12:21:03.564;9:14.571;554,571;J;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:15.514;N;206;;1:13.338;N;188;;2:17.726;N;176;;3:33.105;J;198;;54.888;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:11.885;60;N;0;;41637       ;;2;0;0;0;0;0;0;0;1;2;9:11.885
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;3;12:30:19.839;12:30:19.839;9:16.275;556,275;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:15.629;N;206;;1:14.802;N;186;;2:17.145;N;176;;3:33.644;N;199;;55.055;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:11.885;60;N;0;;41637       ;;3;0;0;0;0;0;0;0;1;3;9:11.885
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;4;12:39:35.019;12:39:35.019;9:15.180;555,180;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:15.334;J;208;;1:13.644;N;187;;2:16.602;N;173;;3:34.706;N;199;;54.894;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:11.885;60;N;0;;41637       ;;4;0;0;0;0;0;0;0;1;4;9:11.885
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;5;12:48:51.263;12:48:51.263;9:16.244;556,244;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:17.073;N;206;;1:13.710;N;188;;2:16.032;N;176;;3:34.287;N;199;;55.142;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:11.885;60;N;0;;41637       ;;5;0;0;0;0;0;0;0;1;5;9:11.885
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;6;12:58:19.492;12:58:19.492;9:28.229;568,229;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:15.425;N;207;;1:15.825;N;177;;2:16.734;N;175;;3:45.257;N;201;;54.988;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:11.885;60;N;0;;41637       ;;6;0;0;0;0;0;0;0;1;6;9:11.885
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;7;13:08:07.669;13:08:07.669;9:48.177;588,177;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:15.584;N;207;;1:22.011;N;186;;2:15.535;J;176;;3:51.786;N;199;;;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:11.885;60;J;0;2:15.869;41637       ;13:07:59.158;7p;0;0;0;0;0;0;0;1;7;9:11.885
1;Mark;3;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;8;13:19:46.678;13:19:46.678;11:39.009;699,009;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;3:23.001;N;206;;1:15.465;N;188;;2:19.826;N;175;;3:44.436;N;191;;56.281;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:11.885;60;A;0;;41637       ;;8;0;0;0;0;0;0;0;2;1;9:11.885
1;Mark;3;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;9;13:29:16.108;13:29:16.108;9:29.430;569,430;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:15.993;N;207;;1:13.631;N;189;;2:16.237;N;176;;3:48.005;N;198;;55.564;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:11.885;60;N;0;;41637       ;;9;0;0;0;0;0;0;0;2;2;9:11.885
1;Mark;3;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;10;13:39:18.992;13:39:18.992;10:02.884;602,884;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:15.763;N;207;;1:18.610;N;187;;2:40.502;N;177;;3:52.887;N;198;;55.122;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:11.885;60;N;0;;41637       ;;10;0;0;0;0;0;0;0;2;3;9:11.885
