STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;AM;AMG;PRIO;SPEZIAL;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
4;Hein;1;Heinemann;Tim;Fichtenberg;;;DE-ITC-C24805;;;Leuchter;Benjamin;Duisburg;;;DE-ITC-C16400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Falken Motorsports;;Porsche 911 GT3 R;1;8:41:33.824;08:41:33.824;9:46.373;586,373;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:15.573;N;228;;1:19.960;N;171;;2:25.917;N;196;;3:48.750;N;205;;56.173;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:21.097;5;N;0;;42330       ;;1;0;0;0;0;0;0;0;1;1;9:21.097
4;Hein;1;Heinemann;Tim;Fichtenberg;;;DE-ITC-C24805;;;Leuchter;Benjamin;Duisburg;;;DE-ITC-C16400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Falken Motorsports;;Porsche 911 GT3 R;2;8:51:06.657;08:51:06.657;9:32.833;572,833;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:14.037;N;229;;1:18.276;N;174;;2:23.021;N;194;;3:43.135;N;205;;54.364;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:21.097;5;N;0;;42330       ;;2;0;0;0;0;0;0;0;1;2;9:21.097
4;Hein;1;Heinemann;Tim;Fichtenberg;;;DE-ITC-C24805;;;Leuchter;Benjamin;Duisburg;;;DE-ITC-C16400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Falken Motorsports;;Porsche 911 GT3 R;3;9:00:33.945;09:00:33.945;9:27.288;567,288;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:13.273;J;230;;1:18.121;N;181;;2:21.696;N;196;;3:40.297;N;211;;53.901;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:21.097;5;N;0;;42330       ;;3;0;0;0;0;0;0;0;1;3;9:21.097
4;Hein;2;Heinemann;Tim;Fichtenberg;;;DE-ITC-C24805;;;Leuchter;Benjamin;Duisburg;;;DE-ITC-C16400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Falken Motorsports;;Porsche 911 GT3 R;4;9:16:07.153;09:16:07.153;9:52.739;592,739;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:19.694;N;223;;1:20.698;N;165;;2:25.104;N;198;;3:53.131;N;208;;54.112;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:21.097;5;N;0;;42330       ;;4;0;0;0;0;0;0;0;1;4;9:21.097
4;Hein;2;Heinemann;Tim;Fichtenberg;;;DE-ITC-C24805;;;Leuchter;Benjamin;Duisburg;;;DE-ITC-C16400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Falken Motorsports;;Porsche 911 GT3 R;5;9:25:41.257;09:25:41.257;9:34.104;574,104;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:15.447;N;230;;1:18.257;N;173;;2:22.858;N;198;;3:43.798;N;210;;53.744;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:21.097;5;N;0;;42330       ;;5;0;0;0;0;0;0;0;2;1;9:21.097
4;Hein;2;Heinemann;Tim;Fichtenberg;;;DE-ITC-C24805;;;Leuchter;Benjamin;Duisburg;;;DE-ITC-C16400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Falken Motorsports;;Porsche 911 GT3 R;6;9:36:01.330;09:36:01.330;10:20.073;620,073;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:14.864;N;230;;1:17.390;J;158;;2:20.960;N;199;;3:43.630;N;120;;1:43.229;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:21.097;5;N;0;;42330       ;;6;0;0;0;0;0;0;0;2;2;9:21.097
4;Hein;2;Heinemann;Tim;Fichtenberg;;;DE-ITC-C24805;;;Leuchter;Benjamin;Duisburg;;;DE-ITC-C16400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Falken Motorsports;;Porsche 911 GT3 R;7;9:45:25.148;09:45:25.148;9:23.818;563,818;J;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:15.118;N;224;;1:18.266;N;184;;2:20.258;J;199;;3:36.891;J;213;;53.285;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:21.097;5;N;0;;42330       ;;7;0;0;0;0;0;0;0;2;3;9:21.097
6;Kolb;2;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;1;8:41:52.662;08:41:52.662;9:38.728;578,728;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:17.244;N;228;;1:20.212;N;176;;2:21.808;N;196;;3:45.197;N;210;;54.267;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:22.545;4;N;0;;38403       ;;1;0;0;0;0;0;0;0;1;1;9:22.545
6;Kolb;2;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;2;8:51:26.774;08:51:26.774;9:34.112;574,112;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:16.608;N;229;;1:21.329;N;171;;2:20.608;N;195;;3:41.285;N;208;;54.282;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:22.545;4;N;0;;38403       ;;2;0;0;0;0;0;0;0;1;2;9:22.545
6;Kolb;1;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;3;9:10:00.921;09:10:00.921;10:19.532;619,532;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:18.806;N;213;;1:23.637;N;162;;2:35.653;N;194;;4:04.488;N;199;;56.948;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:22.545;4;N;0;;38403       ;;3;0;0;0;0;0;0;0;1;3;9:22.545
6;Kolb;1;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;4;9:20:17.394;09:20:17.394;10:16.473;616,473;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:20.193;N;218;;1:23.800;N;160;;2:34.224;N;195;;4:01.571;N;204;;56.685;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:22.545;4;N;0;;38403       ;;4;0;0;0;0;0;0;0;2;1;9:22.545
6;Kolb;1;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;5;9:37:15.207;09:37:15.207;10:45.928;645,928;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:18.438;N;232;;1:24.259;N;170;;2:30.896;N;195;;3:57.979;N;120;;1:34.356;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:22.545;4;N;0;;38403       ;;5;0;0;0;0;0;0;0;2;2;9:22.545
6;Kolb;2;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;6;9:53:44.023;09:53:44.023;9:22.545;562,545;J;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:16.078;J;232;;1:19.718;J;181;;2:18.728;J;198;;3:35.029;J;215;;52.992;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:22.545;4;N;0;;38403       ;;6;0;0;0;0;0;0;0;3;1;9:22.545
6;Kolb;2;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;7;10:08:23.284;10:08:23.284;9:42.530;582,530;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:17.762;N;230;;1:19.971;N;185;;2:31.674;N;195;;3:39.374;N;215;;53.749;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:22.545;4;N;0;;38403       ;;7;0;0;0;0;0;0;0;4;1;9:22.545
8;Vere;2;Veremenko;Alexey;Kaltenborn;;;DE-ITC-C25824;;;'SELV';;Kaltenborn;;;DE-ITC-C-25017;;;Stippler;Frank;Wird nachgeliefert;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;JUTA RACING;;Audi R8 LMS GT3;1;8:44:56.183;08:44:56.183;10:37.286;637,286;N;SP9 PRO-AM                                                  ;0000SP9 PRO-AM                                                  ;;SP9 PRO-;1:24.101;N;218;;1:29.715;N;157;;2:38.262;N;187;;4:08.246;N;197;;56.962;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:34.038;6;N;0;;2025-PA/50  ;;1;0;0;0;0;0;0;0;1;1;9:34.038
8;Vere;2;Veremenko;Alexey;Kaltenborn;;;DE-ITC-C25824;;;'SELV';;Kaltenborn;;;DE-ITC-C-25017;;;Stippler;Frank;Wird nachgeliefert;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;JUTA RACING;;Audi R8 LMS GT3;2;8:55:26.177;08:55:26.177;10:29.994;629,994;N;SP9 PRO-AM                                                  ;0000SP9 PRO-AM                                                  ;;SP9 PRO-;1:23.420;N;208;;1:26.253;N;152;;2:35.251;N;191;;4:08.413;N;199;;56.657;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:34.038;6;N;0;;2025-PA/50  ;;2;0;0;0;0;0;0;0;1;2;9:34.038
8;Vere;3;Veremenko;Alexey;Kaltenborn;;;DE-ITC-C25824;;;'SELV';;Kaltenborn;;;DE-ITC-C-25017;;;Stippler;Frank;Wird nachgeliefert;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;JUTA RACING;;Audi R8 LMS GT3;3;9:15:39.811;09:15:39.811;9:50.123;590,123;N;SP9 PRO-AM                                                  ;0000SP9 PRO-AM                                                  ;;SP9 PRO-;1:19.078;N;226;;1:24.060;N;164;;2:25.222;N;195;;3:46.347;N;209;;55.416;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:34.038;6;N;0;;2025-PA/50  ;;3;0;0;0;0;0;0;0;1;3;9:34.038
8;Vere;3;Veremenko;Alexey;Kaltenborn;;;DE-ITC-C25824;;;'SELV';;Kaltenborn;;;DE-ITC-C-25017;;;Stippler;Frank;Wird nachgeliefert;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;JUTA RACING;;Audi R8 LMS GT3;4;9:25:13.849;09:25:13.849;9:34.038;574,038;J;SP9 PRO-AM                                                  ;0000SP9 PRO-AM                                                  ;;SP9 PRO-;1:17.034;J;229;;1:20.995;J;185;;2:23.409;J;195;;3:38.409;J;211;;54.191;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:34.038;6;N;0;;2025-PA/50  ;;4;0;0;0;0;0;0;0;2;1;9:34.038
8;Vere;1;Veremenko;Alexey;Kaltenborn;;;DE-ITC-C25824;;;'SELV';;Kaltenborn;;;DE-ITC-C-25017;;;Stippler;Frank;Wird nachgeliefert;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;JUTA RACING;;Audi R8 LMS GT3;5;9:46:58.611;09:46:58.611;10:32.974;632,974;N;SP9 PRO-AM                                                  ;0000SP9 PRO-AM                                                  ;;SP9 PRO-;1:20.519;N;227;;1:25.271;N;169;;2:36.056;N;193;;4:12.922;N;200;;58.206;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:34.038;6;N;0;;2025-PA/50  ;;5;0;0;0;0;0;0;0;2;2;9:34.038
