STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;AM;AMG;PRIO;SPEZIAL;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;1;12:11:55.755;12:11:55.755;9:30.372;570,372;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:27.998;N;206;;1:16.591;N;187;;2:17.276;N;179;;3:35.101;N;202;;53.406;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:06.456;56;N;0;;41637       ;;1;0;0;0;0;0;0;0;1;1;9:06.456
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;2;12:21:05.258;12:21:05.258;9:09.503;549,503;J;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:14.827;J;206;;1:12.316;J;192;;2:14.857;N;179;;3:34.360;N;202;;53.143;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:06.456;56;N;0;;41637       ;;2;0;0;0;0;0;0;0;1;2;9:06.456
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;3;12:30:15.820;12:30:15.820;9:10.562;550,562;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:15.635;N;208;;1:14.941;N;188;;2:14.850;J;178;;3:31.320;J;201;;53.816;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:06.456;56;N;0;;41637       ;;3;0;0;0;0;0;0;0;1;3;9:06.456
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;4;12:39:41.054;12:39:41.054;9:25.234;565,234;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:16.479;N;208;;1:15.377;N;170;;2:26.955;N;178;;3:32.120;N;202;;54.303;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:06.456;56;N;0;;41637       ;;4;0;0;0;0;0;0;0;1;4;9:06.456
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;5;12:49:57.416;12:49:57.416;10:16.362;616,362;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:22.869;N;204;;1:13.132;N;188;;2:16.936;N;177;;3:43.338;N;59;;1:40.087;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:06.456;56;N;0;;41637       ;;5;0;0;0;0;0;0;0;1;5;9:06.456
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;6;12:59:19.639;12:59:19.639;9:22.223;562,223;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:27.262;N;206;;1:13.014;N;191;;2:15.467;N;179;;3:32.879;N;201;;53.601;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:06.456;56;N;0;;41637       ;;6;0;0;0;0;0;0;0;1;6;9:06.456
1;Mark;1;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;7;13:08:52.726;13:08:52.726;9:33.087;573,087;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:25.962;N;206;;1:13.237;N;189;;2:17.558;N;171;;3:33.795;N;199;;;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:06.456;56;J;0;2:10.638;41637       ;13:08:44.142;7p;0;0;0;0;0;0;0;1;7;9:06.456
1;Mark;3;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;8;13:20:34.250;13:20:34.250;11:41.524;701,524;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;3:31.404;N;201;;1:16.524;N;180;;2:19.989;N;173;;3:38.647;N;198;;54.960;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:06.456;56;A;0;;41637       ;;8;0;0;0;0;0;0;0;2;1;9:06.456
1;Mark;3;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;9;13:30:14.685;13:30:14.685;9:40.435;580,435;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:27.319;N;203;;1:14.989;N;178;;2:17.782;N;175;;3:43.700;N;188;;56.645;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:06.456;56;N;0;;41637       ;;9;0;0;0;0;0;0;0;2;2;9:06.456
1;Mark;3;Markert;Sven;Berlin;;"ADAC Berlin-Brandenburg e.V.";DE-ITC-C13916;;;Wambach;Kevin;Bad Hönningen;;;DE-ITC-C14827;;;Rziczny;Adrian;Neuenkirchen-Vörden;;;DE-ITC-C19927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Adrenalin Motorsport Team Mainhattan Wheels;;BMW M240i Racing Cup;10;13:40:08.514;13:40:08.514;9:53.829;593,829;N;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;1:28.151;N;206;;1:17.423;N;182;;2:23.739;N;174;;3:48.622;N;181;;55.894;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:06.456;56;N;0;;41637       ;;10;0;0;0;0;0;0;0;2;3;9:06.456
