STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;AM;AMG;PRIO;SPEZIAL;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
4;Hein;1;Heinemann;Tim;Fichtenberg;;;DE-ITC-C24805;;;Leuchter;Benjamin;Duisburg;;;DE-ITC-C16400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Falken Motorsports;;Porsche 911 GT3 R;2;9:49:50.407;09:49:50.407;9:05.397;545,397;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:12.981;J;228;;1:13.727;J;188;;2:16.033;J;195;;3:29.798;N;213;;52.858;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;8:53.907;4;N;0;;42330       ;;2;0;0;0;0;0;0;0;1;2;8:53.907
4;Hein;1;Heinemann;Tim;Fichtenberg;;;DE-ITC-C24805;;;Leuchter;Benjamin;Duisburg;;;DE-ITC-C16400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Falken Motorsports;;Porsche 911 GT3 R;3;10:03:47.534;10:03:47.534;8:58.911;538,911;J;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:14.527;N;234;;1:14.008;N;190;;2:19.210;N;193;;3:19.749;J;221;;51.417;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;8:53.907;4;N;0;;42330       ;;3;0;0;0;0;0;0;0;2;1;8:53.907
6;Kolb;1;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;1;8:44:24.027;08:44:24.027;9:57.311;597,311;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:16.918;N;228;;1:21.628;N;171;;2:27.248;N;197;;3:55.879;N;209;;55.638;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:07.342;10;N;0;;38403       ;;1;0;0;0;0;0;0;0;1;1;9:07.342
6;Kolb;1;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;2;8:54:15.642;08:54:15.642;9:51.615;591,615;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:16.413;N;227;;1:21.181;N;174;;2:27.182;N;196;;3:51.414;N;210;;55.425;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:07.342;10;N;0;;38403       ;;2;0;0;0;0;0;0;0;1;2;9:07.342
6;Kolb;2;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;3;9:54:53.008;09:54:53.008;9:10.376;550,376;J;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:15.164;N;231;;1:15.921;N;189;;2:16.163;J;197;;3:30.627;J;214;;52.501;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:07.342;10;N;0;;38403       ;;3;0;0;0;0;0;0;0;1;3;9:07.342
6;Kolb;2;Kolb;Vincent;Frankfurt am Main;;;DE-ITC-C15471;;;Stippler;Frank;Bad Münstereifel;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Haupt Racing Team;;Ford Mustang GT3;4;10:08:36.501;10:08:36.501;9:18.479;558,479;N;SP9 PRO                                                     ;0000SP9 PRO                                                     ;;SP9 PRO ;1:14.571;J;238;;1:13.480;J;202;;2:23.711;N;196;;3:33.246;N;218;;53.471;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:07.342;10;N;0;;38403       ;;4;0;0;0;0;0;0;0;2;1;9:07.342
8;Vere;3;Veremenko;Alexey;Kaltenborn;;;DE-ITC-C25824;;;'SELV';;Kaltenborn;;;KG-ITC-C-25017;;;Stippler;Frank;Wird nachgeliefert;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;JUTA RACING;;Audi R8 LMS GT3;1;8:41:39.939;08:41:39.939;9:21.282;561,282;N;SP9 PRO-AM                                                  ;0000SP9 PRO-AM                                                  ;;SP9 PRO-;1:14.720;J;230;;1:16.402;N;192;;2:20.411;N;197;;3:36.163;N;211;;53.586;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:08.773;9;N;0;;2025-PA/50  ;;1;0;0;0;0;0;0;0;1;1;9:08.773
8;Vere;3;Veremenko;Alexey;Kaltenborn;;;DE-ITC-C25824;;;'SELV';;Kaltenborn;;;KG-ITC-C-25017;;;Stippler;Frank;Wird nachgeliefert;;;DE-ITC-C18797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;JUTA RACING;;Audi R8 LMS GT3;2;9:36:39.125;09:36:39.125;9:09.849;549,849;J;SP9 PRO-AM                                                  ;0000SP9 PRO-AM                                                  ;;SP9 PRO-;1:15.796;N;224;;1:15.245;J;196;;2:16.447;J;197;;3:28.872;J;210;;53.489;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:08.773;9;N;0;;2025-PA/50  ;;2;0;0;0;0;0;0;0;1;2;9:08.773
10;Lenz;2;Lenz;Christoph;Schweiz;;;CH-1599;;;Preisig;Jasmin;Schweiz;;;CH-ITC C 511;;;Hochwind;Timo;Schäftlarn;;;DE-ITC-C32839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Max Kruse Racing;;Audi RS3;1;9:11:40.438;09:11:40.438;11:23.193;683,193;N;AT 3                                                        ;0000AT 3                                                        ;;AT 3    ;1:24.344;N;207;;1:33.211;N;142;;2:50.733;N;176;;4:33.323;N;188;;1:01.582;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:46.866;32;N;0;;42051       ;;1;0;0;0;0;0;0;0;1;1;9:46.866
10;Lenz;2;Lenz;Christoph;Schweiz;;;CH-1599;;;Preisig;Jasmin;Schweiz;;;CH-ITC C 511;;;Hochwind;Timo;Schäftlarn;;;DE-ITC-C32839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Max Kruse Racing;;Audi RS3;2;9:22:44.321;09:22:44.321;11:03.883;663,883;N;AT 3                                                        ;0000AT 3                                                        ;;AT 3    ;1:23.526;N;211;;1:30.265;N;149;;2:47.088;N;160;;4:22.732;N;189;;1:00.272;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:46.866;32;N;0;;42051       ;;2;0;0;0;0;0;0;0;1;2;9:46.866
10;Lenz;3;Lenz;Christoph;Schweiz;;;CH-1599;;;Preisig;Jasmin;Schweiz;;;CH-ITC C 511;;;Hochwind;Timo;Schäftlarn;;;DE-ITC-C32839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Max Kruse Racing;;Audi RS3;3;9:43:57.432;09:43:57.432;10:23.522;623,522;N;AT 3                                                        ;0000AT 3                                                        ;;AT 3    ;1:21.853;N;215;;1:24.518;N;161;;2:35.849;N;184;;4:04.843;N;195;;56.459;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:46.866;32;N;0;;42051       ;;3;0;0;0;0;0;0;0;2;1;9:46.866
10;Lenz;3;Lenz;Christoph;Schweiz;;;CH-1599;;;Preisig;Jasmin;Schweiz;;;CH-ITC C 511;;;Hochwind;Timo;Schäftlarn;;;DE-ITC-C32839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Max Kruse Racing;;Audi RS3;4;9:54:00.869;09:54:00.869;10:03.437;603,437;N;AT 3                                                        ;0000AT 3                                                        ;;AT 3    ;1:19.566;N;222;;1:21.025;N;167;;2:31.772;N;185;;3:55.365;N;199;;55.709;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:46.866;32;N;0;;42051       ;;4;0;0;0;0;0;0;0;3;1;9:46.866
10;Lenz;3;Lenz;Christoph;Schweiz;;;CH-1599;;;Preisig;Jasmin;Schweiz;;;CH-ITC C 511;;;Hochwind;Timo;Schäftlarn;;;DE-ITC-C32839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Max Kruse Racing;;Audi RS3;5;10:03:47.735;10:03:47.735;9:46.866;586,866;J;AT 3                                                        ;0000AT 3                                                        ;;AT 3    ;1:19.527;J;223;;1:19.710;J;173;;2:27.973;J;183;;3:45.011;J;203;;54.645;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:46.866;32;N;0;;42051       ;;5;0;0;0;0;0;0;0;3;2;9:46.866
21;Abbe;1;Abbelen;Klaus;Barweiler;;;DE-12233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;;;Ferrari 296 GT3;1;8:53:49.594;08:53:49.594;10:20.474;620,474;N;SP9 AM                                                      ;0000SP9 AM                                                      ;;SP9 AM  ;1:18.579;N;221;;1:23.823;N;150;;2:35.865;N;187;;4:06.002;N;199;;56.205;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:37.952;20;N;0;;            ;;1;0;0;0;0;0;0;0;1;1;9:37.952
21;Abbe;1;Abbelen;Klaus;Barweiler;;;DE-12233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;;;Ferrari 296 GT3;2;9:03:46.773;09:03:46.773;9:57.179;597,179;N;SP9 AM                                                      ;0000SP9 AM                                                      ;;SP9 AM  ;1:17.023;N;224;;1:20.177;N;172;;2:28.319;N;190;;3:56.167;N;201;;55.493;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:37.952;20;N;0;;            ;;2;0;0;0;0;0;0;0;1;2;9:37.952
21;Abbe;1;Abbelen;Klaus;Barweiler;;;DE-12233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;;;Ferrari 296 GT3;3;10:05:51.738;10:05:51.738;9:37.952;577,952;J;SP9 AM                                                      ;0000SP9 AM                                                      ;;SP9 AM  ;1:16.645;J;227;;1:18.300;J;176;;2:24.744;J;193;;3:44.068;J;208;;54.195;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:37.952;20;N;0;;            ;;3;0;0;0;0;0;0;0;1;3;9:37.952
34;Krog;1;Krognes;Christian;Norwegen;;;NO-31791;;;Villagomez;Mateo;Lyon;;;EC-1720287810;;;Buchardt;Anders;Norwegen;;;NO-ITC-C39200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Walkenhorst Motorsport;;Aston Martin Vantage GT3 EVO;1;8:41:50.328;08:41:50.328;9:27.662;567,662;N;SP9 PRO-AM                                                  ;0000SP9 PRO-AM                                                  ;;SP9 PRO-;1:16.433;N;228;;1:16.387;N;185;;2:20.618;N;193;;3:39.506;N;205;;54.718;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;9:03.124;6;N;0;;38245       ;;1;0;0;0;0;0;0;0;1;1;9:03.124
