INDEX;STNR;KUERZEL;KLASSE;KLASSESORT;KLASSE_NR;UNTERKLASSE;GRUPPE;GRUPPE_LANG;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;FAHRER1_RUNDEN;FAHRER1_ZEIT;FAHRER2_RUNDEN;FAHRER2_ZEIT;FAHRER3_RUNDEN;FAHRER3_ZEIT;FAHRER4_RUNDEN;FAHRER4_ZEIT;FAHRER5_RUNDEN;FAHRER5_ZEIT;FAHRER6_RUNDEN;FAHRER6_ZEIT;FAHRER7_RUNDEN;FAHRER7_ZEIT;FAHRER8_RUNDEN;FAHRER8_ZEIT;NATION;BEWERBER;TEAM;FAHRZEUG;RANG;KLASSENRANG;KLASSENRUECKSTAND;KLASSENGAP;GRUPPENRANG;GRUPPENRUECKSTAND;GRUPPENGAP;RUNDEN;SCHNELLSTE RUNDE;GESAMTZEIT;SEKUNDENWECHSEL;RUECKSTAND;GAP;PUNKTE;KLASSENPUNKTE;SCHNITT;SCHNELLSTE_IN_RUNDE;SCHNELLSTE_TAGESZEIT;SCHNELLSTE_SCHNITT;STATUS;KLASSE_GESTARTET;KLASSE_NICHTGESTARTET;KLASSE_GEWERTET;KLASSE_NICHTGEWERTET;GAST;KLASSE_SCHNELLSTE_STNR;KLASSE_SCHNELLSTE_ZEIT;KLASSE_SCHNELLSTE_NAME;KLASSE_SCHNELLSTE_VORNAME_NAME;KLASSE_SCHNELLSTE_SCHNITT;KLASSE_QUALIZEIT;GRUPPENBEZEICHNUNG;GRUPPE_GESTARTET;GRUPPE_GEWERTET;GRUPPE_NICHTGEWERTET;GRUPPE_SCHNELLSTE_STNR;GRUPPE_SCHNELLSTE_ZEIT;GRUPPE_SCHNELLSTE_NAME;GRUPPE_SCHNELLSTE_VORNAME_NAME;GRUPPE_SCHNELLSTE_SCHNITT;PROZENT;LETZTE_RUNDE;BOXENSTOPS;RUNDE_IN_BOX_1;BOXZEIT1;RUNDE_IN_BOX_2;BOXZEIT2;LQUALIZEIT;LQUALIRANG;LQUALIRANG_INVERT;ALTEZEIT;BEWERBERLIZENZ;HERSTELLER;AKTUELLERFAHRER;PUNKTE_POLE;PUNKTE_SCHNELLSTE;LEADINGLAPS_TOTAL;LEADINGLAPS_CLASS;STARTGRUPPE;KLASSE_VORLAEUFIG;STRAFZEITEN;PRO;PROAM;AM;AMG;PRIO;SPEZIAL
0001;76;Otto;AT 3                                                        ;0000AT 3                                                        ;AT 3;;1;1;Otto;Nico;Grevenbroich;;;DE-ITC-C12612;;;Hochwind;Timo;Schäftlarn;;;DE-ITC-C32839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;1:23:26.594;18;2:43:19.550;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Max Kruse Racing;;VW Golf GTI Clubsport 24h;1;1;;;1;;;27;8:35.591;4:06:46.144;Y;;;;;159.906;3;12:26:09;170.074;;3;0;1;2;0;19;8:31.895;Leuchter/Hammel Heiko;Leuchter/Hammel Heiko;171.302;;1;32;23;9;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;100.00;9:22.416;2;9;3:10.326;18;3:02.296;8:33.045;5.;52.;;42051       ;VW                            ;2;;;7;9;1;0;;0;0;0;0;0;0
0002;155;Gres;SP8T                                                        ;0000SP8T                                                        ;SP8T;;1;1;Gresek;Richard;Frankfurt am Main;;;DE-ITC-C27524;;;Gresek;Philipp;Darmstadt;;;DE-ITC-C30840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;2:13:26.739;13;1:55:51.553;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Plusline Motorsport;;BMW M4 GT4;2;1;;;2;+2:32.148;+2:32.148;27;8:31.680;4:09:18.292;Y;2:32.148;2:32.148;;;158.280;2;12:17:24;171.374;;5;0;4;1;0;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;;1;32;23;9;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;101.03 ;9:18.426;3;6;2:48.496;13;3:07.500;8:28.587;2.;55.;;51398       ;BMW                           ;1;;;0;23;1;0;;0;0;0;0;0;0
0003;170;Kota;SP8T                                                        ;0000SP8T                                                        ;SP8T;A(SP8T)                                                     ;1;1;Kotaka;Kazuto;Japan;;;JP-731528170200;;;Koyama;Miki;Japan;;;JP-7195 6678 1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;2:55:30.362;8;1:14:13.732;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Toyo Tires with Ring Racing;;Toyota Supra GT4;3;2;+25.802;+25.802;3;+2:57.950;+25.802;27;8:37.611;4:09:44.094;Y;2:57.950;25.802;;;158.007;2;12:17:42;169.411;;5;0;4;1;0;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;;1;32;23;9;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;101.20 ;9:00.670;3;5;2:27.042;12;3:08.262;8:35.020;9.;48.;;41974       ;Toyota                        ;1;;;0;0;1;0;;0;0;0;0;0;0
0004;146;Schr;SP8T                                                        ;0000SP8T                                                        ;SP8T;A(SP8T)                                                     ;1;1;Schreiner;Carrie;Euskirchen;;;DE-ITB-46177;;;Schall;Janina;Dornstadt;;;DE-ITC-C41200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;2:06:19.749;13;2:03:15.693;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;GITI TIRE MOTORSPORT BY WS RACING;;BMW M4 GT4;4;3;+1:03.150;+37.348;4;+3:35.298;+37.348;27;8:35.761;4:10:21.442;Y;3:35.298;37.348;;;157.615;2;12:17:36;170.018;;5;0;4;1;0;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;;1;32;23;9;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;101.45 ;9:04.692;3;7;3:16.556;14;3:05.363;8:33.857;7.;50.;;39165       ;BMW                           ;2;;;0;2;1;0;;0;0;0;0;0;0
0005;162;Holt;SP8T                                                        ;0000SP8T                                                        ;SP8T;A(SP8T)                                                     ;1;1;Holt;Judson;Vereinigte Staaten;;;US-D4814-S;;;Ogburn;David;Vereinigte Staaten;;;US-ITC-C D4922-S;;;Stripling;Denny;Vereinigte Staaten;;;US-ITC-C D4808-S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;1:16:47.066;7;1:01:36.994;12;1:52:45.388;;00.000;;00.000;;00.000;;00.000;;00.000;    ;AV Racing by BLACK FALCON;;BMW M4 GT4;5;4;+1:51.156;+48.006;5;+4:23.304;+48.006;27;8:34.372;4:11:09.448;Y;4:23.304;48.006;;;157.112;2;12:17:32;170.477;;5;0;4;1;0;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;;1;32;23;9;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;101.78 ;9:15.695;3;7;3:05.123;15;3:16.373;8:31.374;4.;53.;;A0C3052     ;BMW                           ;3;;;1;2;1;0;;0;0;0;0;0;0
0006;950;Baum;CUP3                                                        ;0000CUP3                                                        ;CUP3;A(Cup3)                                                     ;1;1;Baumann;Horst;Bonn;;;DE-ITC-C19644;;;Schmickler;Stefan;Bad Neuenahr-Ahrweiler;;PRO/AM;DE-ITC-C24585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;1:24:30.479;18;2:46:57.458;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Schmickler Performance powered by Ravenol;;Porsche 718 Cayman GT4 CS;6;1;;;6;+4:41.793;+18.489;27;8:47.867;4:11:27.937;Y;4:41.793;18.489;;;156.920;3;12:26:51;166.119;;7;0;6;1;0;955;8:47.470;Linden/Braun Erik/Fielenbach Alexander;Linden/Braun Erik/Fielenbach Alexander;166.244;;1;32;23;9;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;101.90 ;9:16.112;2;9;3:17.951;18;3:06.196;8:42.949;11.;46.;;42049       ;Porsche                       ;2;;;0;16;1;0;;0;1;0;0;0;0
0007;966;Berw;CUP3                                                        ;0000CUP3                                                        ;CUP3;A(Cup3)                                                     ;1;1;Berwanger;Kim;Brücken;;;DE-ITC-C13825;;;Kohlhaas;Christian;Andernach;;AM;DE-ITC-C&R39615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;2:47:08.113;9;1:26:52.223;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;;;Porsche 718 Cayman GT4 CS;7;2;+2:32.399;+2:32.399;7;+7:14.192;+2:32.399;27;8:54.093;4:14:00.336;Y;7:14.192;2:32.399;;;155.351;2;12:18:16;164.183;;7;0;6;1;0;955;8:47.470;Linden/Braun Erik/Fielenbach Alexander;Linden/Braun Erik/Fielenbach Alexander;166.244;;1;32;23;9;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;102.93 ;9:15.936;2;9;3:26.570;18;2:58.263;8:51.037;14.;43.;;            ;Porsche                       ;1;;;0;0;1;0;;0;0;1;0;0;0
0008;777;Brin;TCR                                                         ;0000TCR                                                         ;TCR;;1;1;Brink;Danny;Külsheim;;;DE-ITC-C12959;;;Mavlanov;Roman;Armenien;;;AM-ITC-002-ARM;;;Kvitka;Oleg;Kirgisistan;;;KZ-ITC-C 25016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;1:25:22.614;8;1:15:33.866;10;1:33:41.612;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Goroyan RT by sharky-racing;;Audi RS3;8;1;;;8;+7:51.948;+37.756;27;8:50.520;4:14:38.092;Y;7:51.948;37.756;;;154.967;15;14:22:43;165.288;;2;0;2;0;0;777;8:50.520;Brink/Mavlanov Roman/Kvitka Oleg;Brink/Mavlanov Roman/Kvitka Oleg;165.288;;1;32;23;9;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;103.19 ;9:15.735;3;1;2:05.765;9;2:41.608;00.000;56.;1.;;001-ARM     ;Audi                          ;1;;;0;23;1;0;;0;0;0;0;0;0
0009;955;Lind;CUP3                                                        ;0000CUP3                                                        ;CUP3;A(Cup3)                                                     ;1;1;Linden;Franz;Krefeld;;;DE-ITC-C45124;;;Braun;Erik;Langenfeld;;PRO/AM;DE-34678;;;Fielenbach;Alexander;Neunkirchen-Seelscheid;;;DE-ITC-C15072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;1:25:12.089;9;1:26:10.100;9;1:20:56.239;;00.000;;00.000;;00.000;;00.000;;00.000;    ;;;Porsche 718 Cayman GT4 CS;9;3;+3:25.491;+53.092;9;+8:07.284;+15.336;27;8:47.470;4:14:53.428;Y;8:07.284;15.336;;;154.811;3;12:26:48;166.244;;7;0;6;1;0;955;8:47.470;Linden/Braun Erik/Fielenbach Alexander;Linden/Braun Erik/Fielenbach Alexander;166.244;;1;32;23;9;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;103.29 ;9:26.611;2;9;3:20.012;18;3:08.388;8:40.030;10.;47.;;            ;Porsche                       ;2;;;1;11;1;0;;0;1;0;0;0;0
0010;977;Müll;CUP3                                                        ;0000CUP3                                                        ;CUP3;A(Cup3)                                                     ;1;1;Müller;Tim Lukas;Remscheid;;;DE-ITC-C36054;;;Müller;Desiree;Walldorf;;AM;DE-ITC-C24783;;;Elkmann;Peter;Steinfurt;;;DE-ITC-C11013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;1:27:32.935;9;1:27:02.282;8;1:12:14.863;;00.000;;00.000;;00.000;;00.000;;00.000;    ;;;Porsche 718 Cayman GT4 CS;10;4; 1 Rd.; 1 Rd.;10; 1 Rd.; 1 Rd.;26;8:49.587;4:06:50.080;Y;1 Runde;1 Runde;;;153.943;2;12:18:06;165.580;;7;0;6;1;0;955;8:47.470;Linden/Braun Erik/Fielenbach Alexander;Linden/Braun Erik/Fielenbach Alexander;166.244;;1;32;23;9;155;8:31.680;Gresek/Gresek Philipp;Gresek/Gresek Philipp;171.374;100.03 ;10:51.176;2;8;3:00.013;17;3:08.269;8:47.335;12.;45.;;            ;Porsche                       ;1;;;0;0;1;0;;0;0;1;0;0;0
